INV_DT,INV_NO,INV_NO_KEY,QTY,GROSS,UNITPRICE,NET_TOT_TAX,ADJ_AMT,CUST_DISC_AMT,PRODUCT_DISC_AMT,NET,CUST_NAME,CUST_STARTDT,CUSTOMER_ID,SECTOR,CATEGORY,SUBCATEGPRY,DISTRIBUTOR_ID,SKUID,DIST_NAME,COUNTRY_ID
2023-12-15,0210E64D,INV-CDD2F887,2,0.9504,0.4752,10,0,4,1,0.80784,,,CUST10060,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,
2023-02-11,C97DB47D,INV-947E938F,78,26.3848,0.338266667,10,0,4,1,22.42708,,,CUST10061,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,
2023-02-02,DCD4447F,INV-95AB5EBB,36,0.736399,0.020455528,10,0,4,1,0.62593915,,,CUST10061,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,
2023-03-28,81C699F4,INV-022ABCA9,32,2.858,0.0893125,10,0,4,1,2.4293,,,CUST10061,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,
2023-08-08,723CD5E8,INV-B41527C5,80,21.016,0.2627,10,0,4,1,17.8636,,,CUST10062,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,
2023-04-05,21316DA2,INV-4F188B21,11,0.1194,0.010854545,10,0,4,1,0.10149,,,CUST10064,FEM,SANITARY,Always,DT5678,V4W5X,Quality Goods Inc,
2023-08-02,1AE58E26,INV-BFE71D42,14,0.2152,0.015371429,10,0,4,1,0.18292,,,CUST10064,FEM,SANITARY,Always,DT5678,V4W5X,Quality Goods Inc,
2023-04-08,7E4D569C,INV-FF6E5A8B,60,8.234996,0.137249933,10,0,4,1,6.9997466,,,CUST10065,BCC,WIPES,Huggies,DT5678,GZ0G57,Quality Goods Inc,
2023-08-24,963F2E99,INV-9439C746,122,40.895996,0.335213082,10,0,4,1,34.7615966,,,CUST10065,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,
2023-08-29,B49257C6,INV-8C05A673,30,0.677599,0.022586633,10,0,4,1,0.57595915,,,CUST10065,BCC,LOTIONS,Pampers,DT5678,M4N5O6,Quality Goods Inc,
2023-10-25,271298C2,INV-0ADB413B,34,4.0392,0.1188,10,0,4,1,3.43332,,,CUST10067,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,
2023-03-20,687870D5,INV-AE6BE550,64,18.358,0.28684375,10,0,4,1,15.6043,,,CUST10067,FAMILY,FACIAL TISSUES,Wipes,DT7890,J0DZIZ,Sunrise Logistics,
2023-01-17,8A57F18F,INV-8CF41E62,40,0.606,0.01515,10,0,4,1,0.5151,,,CUST10068,BCC,LOTIONS,Pampers,DT7890,M4N5O6,Sunrise Logistics,
2023-01-28,3AAE0A11,INV-FA9A730E,176,68.5608,0.38955,10,0,4,1,58.27668,,,CUST10068,FEM,LINERS,Kotex,DT7890,X9YQ3T,Sunrise Logistics,
2023-12-18,F315EC17,INV-9375BC41,33,6.9015,0.209136364,10,0,4,1,5.866275,,,CUST10068,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-07-02,600CBD10,INV-DBED213E,45,11.8417,0.263148889,10,0,4,1,10.065445,,,CUST10068,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-08-12,E4548C82,INV-72E45DBA,148,48.185796,0.325579703,10,0,4,1,40.9579266,,,CUST10068,FEM,LINERS,Kotex,DT7890,X9YQ3T,Sunrise Logistics,
2023-10-19,4BD11283,INV-5857016B,38,0.4616,0.012147368,10,0,4,1,0.39236,,,CUST10069,BCC,LOTIONS,Pampers,DT4500,M4N5O6,Prestige Supplies,
2023-08-29,F591769D,INV-1F9E18C8,570,20.7716,0.036441404,10,0,4,1,17.65586,,,CUST10069,FEM,SANITARY,Always,DT4500,V4W5X,Prestige Supplies,
2023-01-12,54FBB58F,INV-10A30FA3,27,1.656392,0.061347852,10,0,4,1,1.4079332,,,CUST10070,FAMILY,TISSUE,Kleenex,DT4500,S1T2U3,Prestige Supplies,
2023-01-08,EB3EE041,INV-8F0F858B,55,10.4292,0.189621818,10,0,4,1,8.86482,,,CUST10070,BCC,WIPES,Huggies,DT4500,GZ0G57,Prestige Supplies,
2023-12-01,BDF68CDC,INV-A44F8EAB,23,4.545994,0.197651913,10,0,4,1,3.8640949,,,CUST10070,FAMILY,TISSUE,Kleenex,DT4500,S1T2U3,Prestige Supplies,
2023-12-05,10EEBBD0,INV-62DD34B2,25,3.2569,0.130276,10,0,4,1,2.768365,,,CUST10070,BCC,DIAPERS,Huggies,DT4500,8H9FPQ,Prestige Supplies,
2023-02-12,87E36D11,INV-03F2138F,105,34.9634,0.332984762,10,0,4,1,29.71889,,,CUST10070,FAMILY,FACIAL TISSUES,Wipes,DT4500,J0DZIZ,Prestige Supplies,
2023-03-13,8103FA9C,INV-CB6C7825,61,22.6994,0.372121311,10,0,4,1,19.29449,,,CUST10070,FAMILY,FACIAL TISSUES,Wipes,DT4500,J0DZIZ,Prestige Supplies,
2023-08-19,8E541B87,INV-F4F48201,48,1.5724,0.032758333,10,0,4,1,1.33654,,,CUST10071,BCC,TOILETRIES,Pampers,DT4500,P7Q8R9,Prestige Supplies,
2023-08-17,662C1050,INV-EBD256E8,474,16.0432,0.033846414,10,0,4,1,13.63672,Sharp and Acosta Nelson,10-06-2021,CUST10072,FEM,SANITARY,Always,DT9012,V4W5X,Premium Products Co,FR
2023-01-16,D88B0812,INV-8C19E448,30,0.4972,0.016573333,10,0,4,1,0.42262,,,CUST10074,BCC,LOTIONS,Pampers,DT9012,M4N5O6,Premium Products Co,
2023-01-02,DD798762,INV-1101E7D6,59,11.2549,0.190761017,10,0,4,1,9.566665,,,CUST10074,BCC,DIAPERS,Huggies,DT9012,8H9FPQ,Premium Products Co,
2023-11-12,E9B1D891,INV-D2E8CA95,44,3.3932,0.077118182,10,0,4,1,2.88422,,,CUST10074,BCC,WIPES,Huggies,DT9012,GZ0G57,Premium Products Co,
2023-02-24,2ECA1F10,INV-4D542587,34,10.0104,0.294423529,10,0,4,1,8.50884,,,CUST10074,BCC,DIAPERS,Huggies,DT9012,8H9FPQ,Premium Products Co,
2023-05-11,889364D5,INV-4A19234D,27,0.3512,0.013007407,10,0,4,1,0.29852,,,CUST10074,BCC,LOTIONS,Pampers,DT9012,M4N5O6,Premium Products Co,
2023-05-05,08315D64,INV-4F07EEF5,72,25.9656,0.360633333,10,0,4,1,22.07076,,,CUST10074,FEM,LINERS,Kotex,DT9012,X9YQ3T,Premium Products Co,
2023-06-01,0EE0897E,INV-95ADC6D1,32,3.9571,0.123659375,10,0,4,1,3.363535,,,CUST10074,BCC,DIAPERS,Huggies,DT9012,8H9FPQ,Premium Products Co,
2023-07-21,9C5AF88A,INV-8AC067E5,20,5.213,0.26065,10,0,4,1,4.43105,,,CUST10074,BCC,DIAPERS,Huggies,DT9012,8H9FPQ,Premium Products Co,
2023-07-07,84AFEDE5,INV-2D031C94,108,46.3972,0.429603704,10,0,4,1,39.43762,,,CUST10074,FEM,LINERS,Kotex,DT9012,X9YQ3T,Premium Products Co,
2023-08-15,BDFE9699,INV-49E10CD1,46,16.540799,0.359582587,10,0,4,1,14.05967915,,,CUST10074,FAMILY,FACIAL TISSUES,Wipes,DT9012,J0DZIZ,Premium Products Co,
2023-08-30,930037AE,INV-3816331A,46,1.4564,0.03166087,10,0,4,1,1.23794,,,CUST10074,BCC,TOILETRIES,Pampers,DT9012,P7Q8R9,Premium Products Co,
2023-10-02,25F83113,INV-67A9352A,46,0.576,0.012521739,10,0,4,1,0.4896,,,CUST10075,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,
2023-12-26,3FE8F750,INV-E98BE72E,498,17.58,0.035301205,10,0,4,1,14.943,,,CUST10075,FEM,SANITARY,Always,DT3501,V4W5X,Global Enterprises,
2023-07-10,95DFDBE5,INV-D957BB9A,-2,-0.9504,0.4752,10,0,4,1,-0.80784,,,CUST10075,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,
2023-01-14,CCA93955,INV-1EF9F391,15,0.2348,0.015653333,10,0,4,1,0.19958,Kane Robertson,02-09-2022,CUST10076,FEM,SANITARY,Always,DT3501,V4W5X,Global Enterprises,US
2023-01-08,1.61E+05,INV-BA27E32A,55,10.4292,0.189621818,10,0,4,1,8.86482,Kane Robertson,02-09-2022,CUST10076,BCC,WIPES,Huggies,DT3501,GZ0G57,Global Enterprises,US
2023-02-21,42DD14D4,INV-D54B399C,13,0.1514,0.011646154,10,0,4,1,0.12869,Kane Robertson,02-09-2022,CUST10076,FEM,SANITARY,Always,DT3501,V4W5X,Global Enterprises,US
2023-03-23,8EE4AF72,INV-EA55F2B3,40,11.25,0.28125,10,0,4,1,9.5625,Kane Robertson,02-09-2022,CUST10076,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,US
2023-09-08,572EC24A,INV-25C03033,15,0.2148,0.01432,10,0,4,1,0.18258,Kane Robertson,02-09-2022,CUST10076,FEM,SANITARY,Always,DT3501,V4W5X,Global Enterprises,US
2023-01-02,7995760A,INV-4DFC3EFD,59,11.2549,0.190761017,10,0,4,1,9.566665,Ballard Rowland,16-07-2022,CUST10077,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,US
2023-01-05,79C4FE80,INV-5468848B,122,34.9134,0.28617541,10,0,4,1,29.67639,Ballard Rowland,16-07-2022,CUST10077,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,US
2023-03-12,6C6242A2,INV-83C9FB15,92,15.6468,0.170073913,10,0,4,1,13.29978,Ballard Rowland,16-07-2022,CUST10077,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,US
2023-05-13,5F1A6FF9,INV-205EF8B9,80,32.8034,0.4100425,10,0,4,1,27.88289,Ballard Rowland,16-07-2022,CUST10077,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,US
2023-05-02,E1D66707,INV-94810A6D,99,21.8,0.22020202,10,0,4,1,18.53,Ballard Rowland,16-07-2022,CUST10077,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,US
2023-06-13,9B34834E,INV-000395EA,26,0.4668,0.017953846,10,0,4,1,0.39678,Ballard Rowland,16-07-2022,CUST10077,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,US
2023-06-30,CE3BB835,INV-E9B2239F,76,30.181999,0.397131566,10,0,4,1,25.65469915,Ballard Rowland,16-07-2022,CUST10077,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,US
2023-08-01,BD83EF57,INV-2ABB8013,32,8.3797,0.261865625,10,0,4,1,7.122745,Ballard Rowland,16-07-2022,CUST10077,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,US
2023-08-15,0618A3BB,INV-8FD60B92,22,4.7881,0.217640909,10,0,4,1,4.069885,Ballard Rowland,16-07-2022,CUST10077,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,US
2023-09-23,5E720D1F,INV-3E6CD73C,70,2.4216,0.034594286,10,0,4,1,2.05836,Ballard Rowland,16-07-2022,CUST10077,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,US
2023-10-17,2F909FA7,INV-0AD1885C,91,37.049998,0.407142835,10,0,4,1,31.4924983,,,CUST10079,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,
2023-09-03,B595FF43,INV-BC9E2BC3,159,61.813598,0.388764767,10,0,4,1,52.5415583,,,CUST10079,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,
2023-01-12,D1CDDDFE,INV-7A240458,34,9.9757,0.293402941,10,0,4,1,8.479345,,,CUST10080,BCC,DIAPERS,Huggies,DT5678,8H9FPQ,Quality Goods Inc,
2023-01-30,E7BBF1D7,INV-E08E2AC5,54,10.6023,0.196338889,10,0,4,1,9.011955,,,CUST10080,BCC,DIAPERS,Huggies,DT5678,8H9FPQ,Quality Goods Inc,
2023-04-28,AA89F201,INV-6DC484CA,37,4.319,0.11672973,10,0,4,1,3.67115,,,CUST10080,BCC,WIPES,Huggies,DT5678,GZ0G57,Quality Goods Inc,
2023-06-24,D5C77ED9,INV-5DBF91BC,98,44.849994,0.457653,10,0,4,1,38.1224949,,,CUST10080,FAMILY,FACIAL TISSUES,Wipes,DT5678,J0DZIZ,Quality Goods Inc,
2023-06-07,5AB6CC22,INV-446842A8,29,4.4398,0.153096552,10,0,4,1,3.77383,,,CUST10080,BCC,DIAPERS,Huggies,DT5678,8H9FPQ,Quality Goods Inc,
2023-07-04,3D758FD7,INV-1D673EB0,152,62.447799,0.410840783,10,0,4,1,53.08062915,,,CUST10080,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,
2023-09-30,398F50C5,INV-2D9E5FE4,42,12.2267,0.291111905,10,0,4,1,10.392695,,,CUST10080,BCC,DIAPERS,Huggies,DT5678,8H9FPQ,Quality Goods Inc,
2023-02-19,919BF6B6,INV-9396EC0C,30,2.037592,0.067919733,10,0,4,1,1.7319532,,,CUST10082,FAMILY,TISSUE,Kleenex,DT7890,S1T2U3,Sunrise Logistics,
2023-03-26,F717356F,INV-6B6C2C59,46,4.6116,0.100252174,10,0,4,1,3.91986,,,CUST10082,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,
2023-04-30,FE2C0C15,INV-EF6D9CE2,62,4.2956,0.069283871,10,0,4,1,3.65126,,,CUST10082,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,
2023-06-28,E6A3481C,INV-F443FDAA,35,1.1584,0.033097143,10,0,4,1,0.98464,,,CUST10082,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,
2023-01-05,3A2E0623,INV-ACCDA267,122,34.9134,0.28617541,10,0,4,1,29.67639,,,CUST10083,FAMILY,FACIAL TISSUES,Wipes,DT7890,J0DZIZ,Sunrise Logistics,
2023-01-08,895646A6,INV-23C37ECB,66,17.6339,0.267180303,10,0,4,1,14.988815,,,CUST10083,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-11-15,4BA3C855,INV-7EF3493B,35,11.4515,0.327185714,10,0,4,1,9.733775,,,CUST10083,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-04-05,C36993FC,INV-F6F0EE4E,48,0.935997,0.019499937,10,0,4,1,0.79559745,,,CUST10083,BCC,LOTIONS,Pampers,DT7890,M4N5O6,Sunrise Logistics,
2023-05-23,00D4DFBD,INV-8498023D,26,3.859194,0.148430538,10,0,4,1,3.2803149,,,CUST10083,FAMILY,TISSUE,Kleenex,DT7890,S1T2U3,Sunrise Logistics,
2023-06-18,001EA1F9,INV-221BE0BA,28,0.582,0.020785714,10,0,4,1,0.4947,,,CUST10083,BCC,LOTIONS,Pampers,DT7890,M4N5O6,Sunrise Logistics,
2023-06-03,83E50CF7,INV-4E7F9173,93,38.9472,0.418787097,10,0,4,1,33.10512,,,CUST10083,FAMILY,FACIAL TISSUES,Wipes,DT7890,J0DZIZ,Sunrise Logistics,
2023-03-27,59AF50FC,INV-62ACD5F5,22,3.309399,0.150427227,10,0,4,1,2.81298915,,,CUST10085,BCC,WIPES,Huggies,DT4500,GZ0G57,Prestige Supplies,
2023-01-16,0F028723,INV-06BDF9A5,85,37.1464,0.437016471,10,0,4,1,31.57444,,,CUST10086,FEM,LINERS,Kotex,DT4500,X9YQ3T,Prestige Supplies,
2023-02-13,55820615,INV-2DE975DC,38,1.151997,0.030315711,10,0,4,1,0.97919745,,,CUST10086,BCC,LOTIONS,Pampers,DT4500,M4N5O6,Prestige Supplies,
2023-08-24,3EA4F9E8,INV-432E3F33,30,0.925198,0.030839933,10,0,4,1,0.7864183,,,CUST10086,BCC,LOTIONS,Pampers,DT4500,M4N5O6,Prestige Supplies,
2023-08-30,9B66D40D,INV-9E3EFCAD,66,7.208594,0.109221121,10,0,4,1,6.1273049,,,CUST10089,BCC,WIPES,Huggies,DT9012,GZ0G57,Premium Products Co,
2023-08-22,B3D7C199,INV-84F6E80F,6,0.048,0.008,10,0,4,1,0.0408,Martinez PLC,26-01-2022,CUST10090,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,US
2023-08-28,07843C96,INV-3CADB270,4,0.032,0.008,10,0,4,1,0.0272,Martinez PLC,26-01-2022,CUST10090,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,US
2023-01-20,D7360CFC,INV-44224AB2,30,3.2422,0.108073333,10,0,4,1,2.75587,,,CUST10091,BCC,WIPES,Huggies,DT3501,GZ0G57,Global Enterprises,
2023-10-31,6A7EFD4F,INV-9FAC9666,23,3.9479,0.171647826,10,0,4,1,3.355715,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,US
2023-11-24,F4D11563,INV-B91F5F36,20,1.485199,0.07425995,10,0,4,1,1.26241915,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,WIPES,Huggies,DT3501,GZ0G57,Global Enterprises,US
2023-02-23,63DCBDEE,INV-DACE3ABC,28,0.660798,0.023599929,10,0,4,1,0.5616783,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,US
2023-06-12,341DF7BC,INV-EE415E87,30,1.1368,0.037893333,10,0,4,1,0.96628,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,US
2023-06-23,F914F9B0,INV-76455AEF,34,6.4284,0.189070588,10,0,4,1,5.46414,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,US
2023-07-29,7F76AFC5,INV-910BE25A,20,1.007198,0.0503599,10,0,4,1,0.8561183,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,US
2023-07-06,F6878436,INV-3E1E82A7,30,0.7968,0.02656,10,0,4,1,0.67728,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,US
2023-08-21,C9D21906,INV-62930AB6,179,64.1754,0.358521788,10,0,4,1,54.54909,Patterson and Strickland Downs,21-03-2021,CUST10092,FEM,LINERS,Kotex,DT3501,X9YQ3T,Global Enterprises,US
2023-05-18,48F54EFC,INV-D4003418,44,0.488,0.011090909,10,0,4,1,0.4148,Hart and Sons,17-02-2022,CUST10093,BCC,LOTIONS,Pampers,DT5678,M4N5O6,Quality Goods Inc,UK
2023-01-20,5C1C6DBC,INV-C741BEC2,21,1.006798,0.047942762,10,0,4,1,0.8557783,,,CUST10094,FAMILY,TISSUE,Kleenex,DT5678,S1T2U3,Quality Goods Inc,
2023-01-03,7B8D9F2B,INV-D89691CF,19,1.299196,0.068378737,10,0,4,1,1.1043166,,,CUST10094,FAMILY,TISSUE,Kleenex,DT5678,S1T2U3,Quality Goods Inc,
2023-12-26,B3C1E28D,INV-822A88EB,48,5.204794,0.108433208,10,0,4,1,4.4240749,,,CUST10094,FAMILY,TISSUE,Kleenex,DT5678,S1T2U3,Quality Goods Inc,
2023-09-30,2F2EF0C5,INV-7441883B,18,0.298,0.016555556,10,0,4,1,0.2533,,,CUST10094,FEM,SANITARY,Always,DT5678,V4W5X,Quality Goods Inc,
2023-06-16,DFE935C3,INV-23CCD8A0,41,0.936799,0.022848756,10,0,4,1,0.79627915,Estes and Sons,05-06-2021,CUST10095,BCC,LOTIONS,Pampers,DT5678,M4N5O6,Quality Goods Inc,UK
2023-08-04,7871A730,INV-1BBB6EBF,2,0.9504,0.4752,10,0,4,1,0.80784,,,CUST10096,FAMILY,FACIAL TISSUES,Wipes,DT7890,J0DZIZ,Sunrise Logistics,
2023-10-22,298B1120,INV-C6C29438,66,6.2336,0.094448485,10,0,4,1,5.29856,Watkins and Sons,26-12-2022,CUST10097,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,CA
2023-03-12,9FAD6E0A,INV-0E98B6EE,39,3.614,0.092666667,10,0,4,1,3.0719,Watkins and Sons,26-12-2022,CUST10097,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,CA
2023-05-08,F77D4905,INV-19E865DF,60,20.7134,0.345223333,10,0,4,1,17.60639,Watkins and Sons,26-12-2022,CUST10097,FAMILY,FACIAL TISSUES,Wipes,DT7890,J0DZIZ,Sunrise Logistics,CA
2023-06-29,173FDF84,INV-64BA1763,48,3.3122,0.069004167,10,0,4,1,2.81537,Watkins and Sons,26-12-2022,CUST10097,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,CA
2023-01-25,9EA22E0A,INV-8C4C1452,38,0.568799,0.014968395,10,0,4,1,0.48347915,,,CUST10098,BCC,LOTIONS,Pampers,DT7890,M4N5O6,Sunrise Logistics,
2023-06-09,BDADAAA7,INV-AED37890,21,3.3016,0.157219048,10,0,4,1,2.80636,,,CUST10098,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-08-23,F5573693,INV-CEBCDE1A,55,1.806,0.032836364,10,0,4,1,1.5351,,,CUST10098,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,
2023-08-30,BE82F4D8,INV-399A2DFD,52,1.549997,0.029807635,10,0,4,1,1.31749745,,,CUST10098,BCC,LOTIONS,Pampers,DT7890,M4N5O6,Sunrise Logistics,
2023-01-13,A141DFEC,INV-CF13B570,15,0.2094,0.01396,10,0,4,1,0.17799,,,CUST10100,FEM,SANITARY,Always,DT4500,V4W5X,Prestige Supplies,
2023-10-23,C262A06F,INV-765E7E6D,86,36.375399,0.422969756,10,0,4,1,30.91908915,,,CUST10100,FEM,LINERS,Kotex,DT4500,X9YQ3T,Prestige Supplies,
2023-12-23,082E1588,INV-BFAA2399,58,9.359995,0.161379224,10,0,4,1,7.95599575,,,CUST10100,FAMILY,TISSUE,Kleenex,DT4500,S1T2U3,Prestige Supplies,
2023-12-09,3B544511,INV-AE1692D1,24,7.4129,0.308870833,10,0,4,1,6.300965,,,CUST10100,BCC,DIAPERS,Huggies,DT4500,8H9FPQ,Prestige Supplies,
2023-02-05,BA59D6C6,INV-7BD4DE5E,135,40.8496,0.30258963,10,0,4,1,34.72216,,,CUST10100,FAMILY,FACIAL TISSUES,Wipes,DT4500,J0DZIZ,Prestige Supplies,
2023-07-25,8B0BB386,INV-F8533B4A,82,36.3692,0.443526829,10,0,4,1,30.91382,,,CUST10100,FEM,LINERS,Kotex,DT4500,X9YQ3T,Prestige Supplies,
2023-05-15,DDC374CF,INV-7BE5FBEB,56,1.2464,0.022257143,10,0,4,1,1.05944,,,CUST10101,BCC,LOTIONS,Pampers,DT4500,M4N5O6,Prestige Supplies,
2023-08-18,82353864,INV-784706D0,43,4.693199,0.109144163,10,0,4,1,3.98921915,,,CUST10101,BCC,WIPES,Huggies,DT4500,GZ0G57,Prestige Supplies,
2023-08-31,AC88CDEA,INV-B38A331E,46,4.039797,0.087821674,10,0,4,1,3.43382745,,,CUST10101,BCC,WIPES,Huggies,DT4500,GZ0G57,Prestige Supplies,
2023-04-15,9283D8A4,INV-B985309B,31,4.298795,0.138670806,10,0,4,1,3.65397575,,,CUST10103,FAMILY,TISSUE,Kleenex,DT9012,S1T2U3,Premium Products Co,
2023-06-06,2F225C68,INV-5F419C54,33,0.917,0.027787879,10,0,4,1,0.77945,,,CUST10103,BCC,TOILETRIES,Pampers,DT9012,P7Q8R9,Premium Products Co,
2023-07-05,39BFCE53,INV-62E8FB57,27,2.6484,0.098088889,10,0,4,1,2.25114,,,CUST10103,BCC,TOILETRIES,Pampers,DT9012,P7Q8R9,Premium Products Co,
2023-11-15,8093B290,INV-AE880F9F,12,0.282,0.0235,10,0,4,1,0.2397,,,CUST10104,FEM,SANITARY,Always,DT9012,V4W5X,Premium Products Co,
2023-12-18,D9C0054F,INV-2AB8A8AC,362,11.66,0.032209945,10,0,4,1,9.911,,,CUST10023,FEM,SANITARY,Always,DT3501,V4W5X,Global Enterprises,
2023-10-23,44FD0EF4,INV-D04FE742,50,4.523,0.09046,10,0,4,1,3.84455,Norman and Collins Carr,29-07-2021,CUST10099,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,US
2023-02-08,82F0BA1D,INV-89159171,65,26.1834,0.402821538,10,0,4,1,22.25589,White Johnson,27-09-2022,CUST10001,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,US
2023-04-15,289A7126,INV-4F86A234,107,6.3334,0.059190654,10,0,4,1,5.38339,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,US
2023-05-14,8.87E+180,INV-C1FF8191,18,1.956798,0.108711,10,0,4,1,1.6632783,White Johnson,27-09-2022,CUST10001,BCC,WIPES,Huggies,DT3501,GZ0G57,Global Enterprises,US
2023-05-25,2E300CFF,INV-07092CEE,48,21.7536,0.4532,10,0,4,1,18.49056,White Johnson,27-09-2022,CUST10001,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,US
2023-10-12,4F1755F6,INV-7BE040EE,8,0.2978,0.037225,10,0,4,1,0.25313,,,CUST10074,FEM,SANITARY,Always,DT3501,V4W5X,Global Enterprises,
2023-05-31,7CE05362,INV-16F9A8DF,100,32.207997,0.32207997,10,0,4,1,27.37679745,,,CUST10074,FEM,LINERS,Kotex,DT3501,X9YQ3T,Global Enterprises,
2023-05-07,36E32B83,INV-5AEE9D60,61,1.7936,0.029403279,10,0,4,1,1.52456,,,CUST10002,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,
2023-12-21,322E4CFC,INV-2289E27E,300,10.72,0.035733333,10,0,4,1,9.112,,,CUST10090,FEM,SANITARY,Always,DT5678,V4W5X,Quality Goods Inc,
2023-08-28,B835D79E,INV-CC333899,2,0.9504,0.4752,10,0,4,1,0.80784,,,CUST10074,FAMILY,FACIAL TISSUES,Wipes,DT5678,J0DZIZ,Quality Goods Inc,
2023-04-28,2C088A20,INV-EBFCA9DD,14,0.2376,0.016971429,10,0,4,1,0.20196,,,CUST10015,FEM,SANITARY,Always,DT5678,V4W5X,Quality Goods Inc,
2023-04-30,CD516E92,INV-11BC53CC,21,0.3616,0.017219048,10,0,4,1,0.30736,Taylor Smith,05-10-2022,CUST10004,FEM,SANITARY,Always,DT5678,V4W5X,Quality Goods Inc,UK
2023-06-01,0DA1B5CC,INV-C3AF8EF8,35,1.0684,0.030525714,10,0,4,1,0.90814,Taylor Smith,05-10-2022,CUST10004,BCC,TOILETRIES,Pampers,DT5678,P7Q8R9,Quality Goods Inc,UK
2023-07-10,73E7662B,INV-AF03127F,29,1.2564,0.043324138,10,0,4,1,1.06794,Taylor Smith,05-10-2022,CUST10004,BCC,TOILETRIES,Pampers,DT5678,P7Q8R9,Quality Goods Inc,UK
2023-09-26,302E4055,INV-A3FC5B72,45,4.538,0.100844444,10,0,4,1,3.8573,Taylor Smith,05-10-2022,CUST10004,BCC,TOILETRIES,Pampers,DT5678,P7Q8R9,Quality Goods Inc,UK
